id,name,region,level,type,lat,lon,relations
ARE-HII-004,Hospital II Arequipa #4,Arequipa,II-2,Hospital,-15.943338,-72.02108,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 689.435, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 691.323, ""level_gap"": 1}]"
ARE-HII-005,Hospital II Arequipa #5,Arequipa,II-1,Hospital,-15.897812,-71.801106,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 705.099, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 707.08, ""level_gap"": 1}]"
ARE-HII-006,Hospital II Arequipa #6,Arequipa,II-2,Hospital,-16.997196,-71.804752,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 783.628, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 785.153, ""level_gap"": 1}]"
ARE-HII-007,Hospital II Arequipa #7,Arequipa,II-1,Hospital,-16.946729,-72.233127,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 747.323, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 748.71, ""level_gap"": 1}]"
ARE-HII-008,Hospital II Arequipa #8,Arequipa,II-2,Hospital,-16.243571,-72.154288,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 699.669, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 701.378, ""level_gap"": 1}]"
ARE-HII-009,Hospital II Arequipa #9,Arequipa,II-1,Hospital,-16.8288,-71.876017,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 765.261, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 766.825, ""level_gap"": 1}]"
ARE-HII-010,Hospital II Arequipa #10,Arequipa,II-2,Hospital,-16.678781,-70.859428,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 837.58, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 839.515, ""level_gap"": 1}]"
ARE-HII-011,Hospital II Arequipa #11,Arequipa,II-1,Hospital,-15.889218,-70.940493,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 780.623, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 782.845, ""level_gap"": 1}]"
ARE-HII-012,Hospital II Arequipa #12,Arequipa,II-2,Hospital,-15.782844,-71.636895,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 711.939, ""level_gap"": 1}, {""target_id"": ""PER-INEN"", ""weight_km"": 714.02, ""level_gap"": 1}]"
ARE-I-001,Centro de Salud Arequipa #1,Arequipa,I-2,Centro de Salud,-15.985874,-71.934316,"[{""target_id"": ""ARE-HII-004"", ""weight_km"": 10.412, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 17.284, ""level_gap"": 1}, {""target_id"": ""ARE-HII-008"", ""weight_km"": 37.058, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 123.901, ""level_gap"": 1}]"
ARE-I-002,Puesto de Salud Arequipa #2,Arequipa,I-2,Puesto de Salud,-16.07497,-72.030212,"[{""target_id"": ""ARE-HII-004"", ""weight_km"": 14.669, ""level_gap"": 1}, {""target_id"": ""ARE-HII-008"", ""weight_km"": 22.958, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 31.43, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 132.94, ""level_gap"": 1}]"
ARE-I-003,Puesto de Salud Arequipa #3,Arequipa,I-2,Puesto de Salud,-16.242727,-70.888437,"[{""target_id"": ""ARE-HII-002"", ""weight_km"": 28.726, ""level_gap"": 1}, {""target_id"": ""ARE-HII-011"", ""weight_km"": 39.7, ""level_gap"": 1}, {""target_id"": ""ARE-HII-010"", ""weight_km"": 48.586, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 14.13, ""level_gap"": 1}]"
ARE-I-004,Centro de Salud Arequipa #4,Arequipa,I-3,Centro de Salud,-16.120956,-71.604803,"[{""target_id"": ""ARE-HII-003"", ""weight_km"": 13.408, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 32.494, ""level_gap"": 1}, {""target_id"": ""ARE-HII-012"", ""weight_km"": 37.753, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 87.26, ""level_gap"": 1}]"
ARE-I-005,Centro de Salud Arequipa #5,Arequipa,I-3,Centro de Salud,-15.784847,-72.043181,"[{""target_id"": ""ARE-HII-004"", ""weight_km"": 17.781, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 28.781, ""level_gap"": 1}, {""target_id"": ""ARE-HII-012"", ""weight_km"": 43.474, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 140.402, ""level_gap"": 1}]"
ARE-I-006,Centro de Salud Arequipa #6,Arequipa,I-2,Centro de Salud,-16.913513,-71.889892,"[{""target_id"": ""ARE-HII-009"", ""weight_km"": 9.535, ""level_gap"": 1}, {""target_id"": ""ARE-HII-006"", ""weight_km"": 12.984, ""level_gap"": 1}, {""target_id"": ""ARE-HII-007"", ""weight_km"": 36.698, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 144.266, ""level_gap"": 1}]"
ARE-I-007,Puesto de Salud Arequipa #7,Arequipa,I-3,Puesto de Salud,-16.967036,-71.648364,"[{""target_id"": ""ARE-HII-006"", ""weight_km"": 16.966, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 28.687, ""level_gap"": 1}, {""target_id"": ""ARE-HII-007"", ""weight_km"": 62.237, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 128.311, ""level_gap"": 1}]"
ARE-I-008,Puesto de Salud Arequipa #8,Arequipa,I-2,Puesto de Salud,-16.386213,-71.537712,"[{""target_id"": ""ARE-HII-003"", ""weight_km"": 25.457, ""level_gap"": 1}, {""target_id"": ""ARE-HII-002"", ""weight_km"": 57.669, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 61.004, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 83.832, ""level_gap"": 1}]"
ARE-I-009,Puesto de Salud Arequipa #9,Arequipa,I-3,Puesto de Salud,-16.538312,-72.15209,"[{""target_id"": ""ARE-HII-008"", ""weight_km"": 32.775, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 43.681, ""level_gap"": 1}, {""target_id"": ""ARE-HII-007"", ""weight_km"": 46.226, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 151.448, ""level_gap"": 1}]"
ARE-I-010,Centro de Salud Arequipa #10,Arequipa,I-3,Centro de Salud,-16.881172,-71.064125,"[{""target_id"": ""ARE-HII-001"", ""weight_km"": 21.961, ""level_gap"": 1}, {""target_id"": ""ARE-HII-010"", ""weight_km"": 31.327, ""level_gap"": 1}, {""target_id"": ""ARE-HII-002"", ""weight_km"": 45.538, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 85.488, ""level_gap"": 1}]"
ARE-I-011,Centro de Salud Arequipa #11,Arequipa,I-2,Centro de Salud,-16.43943,-71.527744,"[{""target_id"": ""ARE-HII-003"", ""weight_km"": 31.097, ""level_gap"": 1}, {""target_id"": ""ARE-HII-002"", ""weight_km"": 55.881, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 57.021, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 84.8, ""level_gap"": 1}]"
ARE-I-012,Puesto de Salud Arequipa #12,Arequipa,I-2,Puesto de Salud,-16.605388,-70.977598,"[{""target_id"": ""ARE-HII-002"", ""weight_km"": 14.73, ""level_gap"": 1}, {""target_id"": ""ARE-HII-010"", ""weight_km"": 15.003, ""level_gap"": 1}, {""target_id"": ""ARE-HII-001"", ""weight_km"": 45.617, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 53.557, ""level_gap"": 1}]"
ARE-I-013,Puesto de Salud Arequipa #13,Arequipa,I-3,Puesto de Salud,-16.71365,-71.295902,"[{""target_id"": ""ARE-HII-002"", ""weight_km"": 40.759, ""level_gap"": 1}, {""target_id"": ""ARE-HII-010"", ""weight_km"": 46.649, ""level_gap"": 1}, {""target_id"": ""ARE-HII-001"", ""weight_km"": 52.848, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 82.02, ""level_gap"": 1}]"
ARE-I-014,Puesto de Salud Arequipa #14,Arequipa,I-2,Puesto de Salud,-16.572368,-71.398436,"[{""target_id"": ""ARE-HII-002"", ""weight_km"": 43.292, ""level_gap"": 1}, {""target_id"": ""ARE-HII-003"", ""weight_km"": 46.542, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 58.312, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 79.637, ""level_gap"": 1}]"
ARE-I-015,Puesto de Salud Arequipa #15,Arequipa,I-3,Puesto de Salud,-16.487677,-72.436578,"[{""target_id"": ""ARE-HII-008"", ""weight_km"": 40.544, ""level_gap"": 1}, {""target_id"": ""ARE-HII-007"", ""weight_km"": 55.452, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 70.744, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 179.592, ""level_gap"": 1}]"
ARE-I-016,Centro de Salud Arequipa #16,Arequipa,I-4,Centro de Salud,-15.989629,-72.191883,"[{""target_id"": ""ARE-HII-004"", ""weight_km"": 18.971, ""level_gap"": 1}, {""target_id"": ""ARE-HII-008"", ""weight_km"": 28.521, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 43.01, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 151.093, ""level_gap"": 1}]"
ARE-I-017,Centro de Salud Arequipa #17,Arequipa,I-4,Centro de Salud,-16.119039,-72.134133,"[{""target_id"": ""ARE-HII-008"", ""weight_km"": 14.014, ""level_gap"": 1}, {""target_id"": ""ARE-HII-004"", ""weight_km"": 22.971, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 43.268, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 143.765, ""level_gap"": 1}]"
ARE-I-018,Puesto de Salud Arequipa #18,Arequipa,I-3,Puesto de Salud,-15.999089,-71.219323,"[{""target_id"": ""ARE-HII-011"", ""weight_km"": 32.218, ""level_gap"": 1}, {""target_id"": ""ARE-HII-003"", ""weight_km"": 33.882, ""level_gap"": 1}, {""target_id"": ""ARE-HII-012"", ""weight_km"": 50.719, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 49.318, ""level_gap"": 1}]"
ARE-I-019,Centro de Salud Arequipa #19,Arequipa,I-3,Centro de Salud,-15.931791,-71.155825,"[{""target_id"": ""ARE-HII-011"", ""weight_km"": 23.508, ""level_gap"": 1}, {""target_id"": ""ARE-HII-003"", ""weight_km"": 43.708, ""level_gap"": 1}, {""target_id"": ""ARE-HII-012"", ""weight_km"": 54.057, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 46.658, ""level_gap"": 1}]"
ARE-I-020,Centro de Salud Arequipa #20,Arequipa,I-2,Centro de Salud,-15.913183,-72.158962,"[{""target_id"": ""ARE-HII-004"", ""weight_km"": 15.12, ""level_gap"": 1}, {""target_id"": ""ARE-HII-008"", ""weight_km"": 36.741, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 38.306, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 148.955, ""level_gap"": 1}]"
ARE-I-021,Puesto de Salud Arequipa #21,Arequipa,I-3,Puesto de Salud,-16.65514,-71.280096,"[{""target_id"": ""ARE-HII-002"", ""weight_km"": 35.466, ""level_gap"": 1}, {""target_id"": ""ARE-HII-010"", ""weight_km"": 44.888, ""level_gap"": 1}, {""target_id"": ""ARE-HII-001"", ""weight_km"": 55.934, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 76.082, ""level_gap"": 1}]"
ARE-I-022,Centro de Salud Arequipa #22,Arequipa,I-4,Centro de Salud,-16.711384,-72.260434,"[{""target_id"": ""ARE-HII-007"", ""weight_km"": 26.33, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 42.959, ""level_gap"": 1}, {""target_id"": ""ARE-HII-008"", ""weight_km"": 53.235, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 168.536, ""level_gap"": 1}]"
ARE-I-023,Puesto de Salud Arequipa #23,Arequipa,I-2,Puesto de Salud,-16.874248,-71.384504,"[{""target_id"": ""ARE-HII-006"", ""weight_km"": 46.747, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 52.55, ""level_gap"": 1}, {""target_id"": ""ARE-HII-001"", ""weight_km"": 52.914, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 101.767, ""level_gap"": 1}]"
ARE-I-024,Centro de Salud Arequipa #24,Arequipa,I-2,Centro de Salud,-16.195893,-71.564944,"[{""target_id"": ""ARE-HII-003"", ""weight_km"": 9.117, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 41.659, ""level_gap"": 1}, {""target_id"": ""ARE-HII-012"", ""weight_km"": 46.568, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 82.985, ""level_gap"": 1}]"
ARE-I-025,Centro de Salud Arequipa #25,Arequipa,I-3,Centro de Salud,-15.727567,-70.871563,"[{""target_id"": ""ARE-HII-011"", ""weight_km"": 19.429, ""level_gap"": 1}, {""target_id"": ""ARE-HII-003"", ""weight_km"": 81.66, ""level_gap"": 1}, {""target_id"": ""ARE-HII-012"", ""weight_km"": 82.134, ""level_gap"": 1}, {""target_id"": ""PUN-HII-010"", ""weight_km"": 34.45, ""level_gap"": 1}]"
ARE-I-026,Puesto de Salud Arequipa #26,Arequipa,I-2,Puesto de Salud,-15.854651,-71.277137,"[{""target_id"": ""ARE-HII-011"", ""weight_km"": 36.211, ""level_gap"": 1}, {""target_id"": ""ARE-HII-012"", ""weight_km"": 39.308, ""level_gap"": 1}, {""target_id"": ""ARE-HII-003"", ""weight_km"": 40.925, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 62.21, ""level_gap"": 1}]"
ARE-I-027,Centro de Salud Arequipa #27,Arequipa,I-3,Centro de Salud,-16.79533,-71.034064,"[{""target_id"": ""ARE-HII-010"", ""weight_km"": 22.666, ""level_gap"": 1}, {""target_id"": ""ARE-HII-001"", ""weight_km"": 27.407, ""level_gap"": 1}, {""target_id"": ""ARE-HII-002"", ""weight_km"": 35.69, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 75.425, ""level_gap"": 1}]"
ARE-I-028,Puesto de Salud Arequipa #28,Arequipa,I-3,Puesto de Salud,-15.784699,-72.130481,"[{""target_id"": ""ARE-HII-004"", ""weight_km"": 21.168, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 37.412, ""level_gap"": 1}, {""target_id"": ""ARE-HII-008"", ""weight_km"": 51.088, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 149.346, ""level_gap"": 1}]"
ARE-I-029,Centro de Salud Arequipa #29,Arequipa,I-4,Centro de Salud,-16.953974,-70.987559,"[{""target_id"": ""ARE-HII-001"", ""weight_km"": 10.537, ""level_gap"": 1}, {""target_id"": ""ARE-HII-010"", ""weight_km"": 33.502, ""level_gap"": 1}, {""target_id"": ""ARE-HII-002"", ""weight_km"": 53.229, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 90.89, ""level_gap"": 1}]"
ARE-I-030,Centro de Salud Arequipa #30,Arequipa,I-4,Centro de Salud,-16.132221,-72.163904,"[{""target_id"": ""ARE-HII-008"", ""weight_km"": 12.424, ""level_gap"": 1}, {""target_id"": ""ARE-HII-004"", ""weight_km"": 25.963, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 46.722, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 146.902, ""level_gap"": 1}]"
ARE-I-031,Centro de Salud Arequipa #31,Arequipa,I-2,Centro de Salud,-17.016127,-71.409418,"[{""target_id"": ""ARE-HII-006"", ""weight_km"": 42.089, ""level_gap"": 1}, {""target_id"": ""ARE-HII-001"", ""weight_km"": 53.344, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 53.83, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 115.998, ""level_gap"": 1}]"
ARE-I-032,Centro de Salud Arequipa #32,Arequipa,I-3,Centro de Salud,-16.752225,-72.288684,"[{""target_id"": ""ARE-HII-007"", ""weight_km"": 22.421, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 44.748, ""level_gap"": 1}, {""target_id"": ""ARE-HII-006"", ""weight_km"": 58.255, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 173.009, ""level_gap"": 1}]"
ARE-I-033,Puesto de Salud Arequipa #33,Arequipa,I-2,Puesto de Salud,-16.731953,-72.111698,"[{""target_id"": ""ARE-HII-007"", ""weight_km"": 27.154, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 27.304, ""level_gap"": 1}, {""target_id"": ""ARE-HII-006"", ""weight_km"": 44.008, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 154.793, ""level_gap"": 1}]"
ARE-I-034,Puesto de Salud Arequipa #34,Arequipa,I-2,Puesto de Salud,-15.814908,-72.038283,"[{""target_id"": ""ARE-HII-004"", ""weight_km"": 14.399, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 26.992, ""level_gap"": 1}, {""target_id"": ""ARE-HII-012"", ""weight_km"": 43.094, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 138.935, ""level_gap"": 1}]"
ARE-I-035,Centro de Salud Arequipa #35,Arequipa,I-2,Centro de Salud,-16.940287,-72.037768,"[{""target_id"": ""ARE-HII-007"", ""weight_km"": 20.792, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 21.21, ""level_gap"": 1}, {""target_id"": ""ARE-HII-006"", ""weight_km"": 25.577, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 158.956, ""level_gap"": 1}]"
ARE-I-036,Puesto de Salud Arequipa #36,Arequipa,I-4,Puesto de Salud,-16.639,-72.245348,"[{""target_id"": ""ARE-HII-007"", ""weight_km"": 34.243, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 44.634, ""level_gap"": 1}, {""target_id"": ""ARE-HII-008"", ""weight_km"": 45.029, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 164.278, ""level_gap"": 1}]"
ARE-I-037,Puesto de Salud Arequipa #37,Arequipa,I-2,Puesto de Salud,-16.007536,-70.647564,"[{""target_id"": ""ARE-HII-011"", ""weight_km"": 33.97, ""level_gap"": 1}, {""target_id"": ""ARE-HII-002"", ""weight_km"": 64.538, ""level_gap"": 1}, {""target_id"": ""ARE-HII-010"", ""weight_km"": 77.987, ""level_gap"": 1}, {""target_id"": ""PUN-HII-010"", ""weight_km"": 17.642, ""level_gap"": 1}]"
ARE-I-038,Puesto de Salud Arequipa #38,Arequipa,I-3,Puesto de Salud,-17.048666,-71.07755,"[{""target_id"": ""ARE-HII-001"", ""weight_km"": 18.552, ""level_gap"": 1}, {""target_id"": ""ARE-HII-010"", ""weight_km"": 47.227, ""level_gap"": 1}, {""target_id"": ""ARE-HII-002"", ""weight_km"": 64.191, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 103.591, ""level_gap"": 1}]"
ARE-I-039,Puesto de Salud Arequipa #39,Arequipa,I-4,Puesto de Salud,-16.786716,-71.687747,"[{""target_id"": ""ARE-HII-009"", ""weight_km"": 20.579, ""level_gap"": 1}, {""target_id"": ""ARE-HII-006"", ""weight_km"": 26.509, ""level_gap"": 1}, {""target_id"": ""ARE-HII-007"", ""weight_km"": 60.701, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 118.568, ""level_gap"": 1}]"
ARE-I-040,Puesto de Salud Arequipa #40,Arequipa,I-4,Puesto de Salud,-16.152505,-71.387223,"[{""target_id"": ""ARE-HII-003"", ""weight_km"": 10.711, ""level_gap"": 1}, {""target_id"": ""ARE-HII-012"", ""weight_km"": 49.01, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 52.523, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 63.916, ""level_gap"": 1}]"
ARE-I-041,Centro de Salud Arequipa #41,Arequipa,I-3,Centro de Salud,-16.715687,-70.949675,"[{""target_id"": ""ARE-HII-010"", ""weight_km"": 10.451, ""level_gap"": 1}, {""target_id"": ""ARE-HII-002"", ""weight_km"": 27.345, ""level_gap"": 1}, {""target_id"": ""ARE-HII-001"", ""weight_km"": 33.045, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 64.225, ""level_gap"": 1}]"
ARE-I-042,Centro de Salud Arequipa #42,Arequipa,I-3,Centro de Salud,-16.174719,-71.432525,"[{""target_id"": ""ARE-HII-003"", ""weight_km"": 5.971, ""level_gap"": 1}, {""target_id"": ""ARE-HII-012"", ""weight_km"": 48.744, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 49.996, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 68.768, ""level_gap"": 1}]"
ARE-I-043,Centro de Salud Arequipa #43,Arequipa,I-2,Centro de Salud,-15.706639,-71.524498,"[{""target_id"": ""ARE-HII-012"", ""weight_km"": 14.714, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 36.438, ""level_gap"": 1}, {""target_id"": ""ARE-HII-003"", ""weight_km"": 50.85, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 93.373, ""level_gap"": 1}]"
ARE-I-044,Centro de Salud Arequipa #44,Arequipa,I-3,Centro de Salud,-16.141008,-70.821449,"[{""target_id"": ""ARE-HII-011"", ""weight_km"": 30.753, ""level_gap"": 1}, {""target_id"": ""ARE-HII-002"", ""weight_km"": 42.047, ""level_gap"": 1}, {""target_id"": ""ARE-HII-010"", ""weight_km"": 59.935, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 4.023, ""level_gap"": 1}]"
ARE-I-045,Centro de Salud Arequipa #45,Arequipa,I-4,Centro de Salud,-17.081402,-71.311329,"[{""target_id"": ""ARE-HII-001"", ""weight_km"": 43.628, ""level_gap"": 1}, {""target_id"": ""ARE-HII-006"", ""weight_km"": 53.287, ""level_gap"": 1}, {""target_id"": ""ARE-HII-010"", ""weight_km"": 65.699, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 116.693, ""level_gap"": 1}]"
ARE-I-046,Puesto de Salud Arequipa #46,Arequipa,I-2,Puesto de Salud,-15.919682,-71.594021,"[{""target_id"": ""ARE-HII-012"", ""weight_km"": 15.892, ""level_gap"": 1}, {""target_id"": ""ARE-HII-005"", ""weight_km"": 22.278, ""level_gap"": 1}, {""target_id"": ""ARE-HII-003"", ""weight_km"": 29.325, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 90.073, ""level_gap"": 1}]"
ARE-I-047,Centro de Salud Arequipa #47,Arequipa,I-2,Centro de Salud,-16.492355,-71.296016,"[{""target_id"": ""ARE-HII-002"", ""weight_km"": 31.077, ""level_gap"": 1}, {""target_id"": ""ARE-HII-003"", ""weight_km"": 41.957, ""level_gap"": 1}, {""target_id"": ""ARE-HII-010"", ""weight_km"": 50.936, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 65.594, ""level_gap"": 1}]"
ARE-I-048,Puesto de Salud Arequipa #48,Arequipa,I-4,Puesto de Salud,-16.200341,-71.257852,"[{""target_id"": ""ARE-HII-003"", ""weight_km"": 24.826, ""level_gap"": 1}, {""target_id"": ""ARE-HII-002"", ""weight_km"": 40.793, ""level_gap"": 1}, {""target_id"": ""ARE-HII-011"", ""weight_km"": 48.446, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 50.298, ""level_gap"": 1}]"
ARE-I-049,Centro de Salud Arequipa #49,Arequipa,I-3,Centro de Salud,-17.069341,-71.645077,"[{""target_id"": ""ARE-HII-006"", ""weight_km"": 18.776, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 36.315, ""level_gap"": 1}, {""target_id"": ""ARE-HII-007"", ""weight_km"": 63.997, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 136.266, ""level_gap"": 1}]"
ARE-I-050,Centro de Salud Arequipa #50,Arequipa,I-4,Centro de Salud,-16.628589,-72.209294,"[{""target_id"": ""ARE-HII-007"", ""weight_km"": 35.466, ""level_gap"": 1}, {""target_id"": ""ARE-HII-009"", ""weight_km"": 41.895, ""level_gap"": 1}, {""target_id"": ""ARE-HII-008"", ""weight_km"": 43.212, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 160.268, ""level_gap"": 1}]"
ARE-I-051,Centro de Salud Arequipa #51,Arequipa,I-3,Centro de Salud,-16.698299,-71.016807,"[{""target_id"": ""ARE-HII-010"", ""weight_km"": 16.903, ""level_gap"": 1}, {""target_id"": ""ARE-HII-002"", ""weight_km"": 24.798, ""level_gap"": 1}, {""target_id"": ""ARE-HII-001"", ""weight_km"": 36.566, ""level_gap"": 1}, {""target_id"": ""PUN-HII-006"", ""weight_km"": 64.701, ""level_gap"": 1}]"
